date,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,20-Day SMA,100-Day SMA,Volatility,Lag Gap
9/11/2014,AAPL,9/11/2014,100.41,101.44,99.62,101.43,62353100,0,1,94.9792461,95.95353774,94.23197387,95.9440786,62353100,100.615,102.8901366,1.721563867,-1.182392766
9/10/2014,AAPL,9/10/2014,98.01,101.11,97.76,101,100741900,0,1,92.70905199,95.64138605,92.47257344,95.53733549,100741900,100.6355,102.7137523,3.168812613,-3.235026608
9/9/2014,AAPL,9/9/2014,99.08,103.08,96.14,97.99,189560600,0,1,93.7211802,97.50483705,90.94019241,92.69013371,189560600,100.6455,102.5419457,6.564644636,-1.816155288
9/8/2014,AAPL,9/8/2014,99.3,99.31,98.05,98.36,46277800,0,1,93.92928133,93.93874047,92.74688856,93.04012197,46277800,100.6075,102.3418571,1.191851908,1.239147619
9/5/2014,AAPL,9/5/2014,98.8,99.39,98.31,98.97,58353200,0,1,93.45632422,94.0144136,92.99282626,93.61712964,58353200,100.5445,102.1592334,1.02158735,0.416202254
9/4/2014,AAPL,9/4/2014,98.85,100.09,97.79,98.12,85594800,0,1,93.50361993,94.67655355,92.50095086,92.81310255,85594800,100.512,101.9658498,2.175602689,-0.113509706
9/3/2014,AAPL,9/3/2014,103.1,103.2,98.58,98.94,125233100,0,1,97.52375533,97.61834676,93.24822309,93.58875221,125233100,100.423,101.798531,4.370123663,4.710652779
9/2/2014,AAPL,9/2/2014,103.06,103.74,102.72,103.3,53491400,0,1,97.48591877,98.12914043,97.16430793,97.71293818,53491400,100.411,101.6975839,0.964832497,3.897166557
8/29/2014,AAPL,8/29/2014,102.86,102.9,102.2,102.5,44567000,0,1,97.29673592,97.33457249,96.67243254,96.95620681,44567000,100.5385,101.6002586,0.662139949,-0.416202254
8/28/2014,AAPL,8/28/2014,101.59,102.78,101.56,102.25,68389800,0,1,96.09542487,97.22106279,96.06704745,96.71972825,68389800,100.658,101.4965059,1.15401534,-0.860781934
8/27/2014,AAPL,8/27/2014,101.02,102.57,100.7,102.13,46827400,0,1,95.55625377,97.0224208,95.25356122,96.60621855,46827400,100.733,101.3958985,1.768859578,-1.163474482
8/26/2014,AAPL,8/26/2014,101.42,101.5,100.86,100.889,33119800,0,1,95.93461946,96.01029259,95.4049075,95.43233901,33119800,100.946,101.3212311,0.605385096,-0.671599091
8/25/2014,AAPL,8/25/2014,101.79,102.17,101.28,101.54,40144700,0,1,96.28460772,96.64405512,95.80219147,96.04812916,40144700,100.90295,101.2427099,0.841863649,0.852268706
8/22/2014,AAPL,8/22/2014,100.29,101.47,100.19,101.32,44102400,0,1,94.8657364,95.98191517,94.77114498,95.84002804,44102400,100.84795,101.1962818,1.210770192,-1.182392766
8/21/2014,AAPL,8/21/2014,100.57,100.94,100.11,100.58,33421900,0,1,95.13059238,95.48058063,94.69547184,95.14005152,33421900,100.86095,101.1398876,0.785108797,-0.70943566
8/20/2014,AAPL,8/20/2014,100.44,101.09,99.95,100.57,52612800,0,1,95.00762353,95.62246777,94.54412556,95.13059238,52612800,100.84195,101.0481835,1.078342203,-0.13242799
8/19/2014,AAPL,8/19/2014,99.41,100.68,99.32,100.53,69274700,0,1,94.03333189,95.23464294,93.94819961,95.09275581,69274700,100.78095,100.9523949,1.286443329,-1.097260487
8/18/2014,AAPL,8/18/2014,98.49,99.37,97.98,99.16,47572000,0,1,93.16309081,93.99549532,92.68067456,93.79685334,47572000,100.72845,100.8654428,1.314820756,-1.929664994
8/15/2014,AAPL,8/15/2014,97.9,98.19,96.86,97.98,48951000,0,1,92.60500143,92.87931655,91.62125065,92.68067456,48951000,100.64345,100.7393117,1.258065903,-1.191851908
8/14/2014,AAPL,8/14/2014,97.33,97.57,96.8,97.5,28116000,0,1,92.06583033,92.29284974,91.56449579,92.22663574,28116000,100.46095,100.6031588,0.728353944,-0.614844238
8/13/2014,AAPL,8/13/2014,96.15,97.24,96.04,97.24,31916000,0,1,90.94965156,91.98069805,90.84560099,91.98069805,31916000,100.25295,100.5017956,1.135097055,-1.276984187
8/12/2014,AAPL,8/12/2014,96.04,96.88,95.61,95.97,33795000,0,1,90.84560099,91.64016893,90.43885788,90.779387,33795000,100.04345,100.4121281,1.20131105,-1.135097055
8/11/2014,AAPL,8/11/2014,95.27,96.08,94.8355,95.99,36585000,0,1,90.11724705,90.88343756,89.70624732,90.79830528,36585000,99.79195,100.3105426,1.177190238,-0.662139949
8/8/2014,AAPL,8/8/2014,94.26,94.82,93.28,94.74,41865000,0,1,89.16187369,89.69158565,88.23487777,89.61591252,41865000,99.69195,100.1798861,1.456707888,-1.636431588
8/7/2014,AAPL,8/7/2014,94.93,95.95,94.1,94.48,46711000,0.47,1,89.79563622,90.76046871,89.01052742,89.36997482,46711000,99.51095,100.0274306,1.749941294,0.1797237
8/6/2014,AAPL,8/6/2014,94.75,95.48,94.71,94.96,38558000,0,1,89.18172843,89.86882776,89.14407915,89.37938714,38558000,99.28645,99.8521856,0.724748611,-0.188246392
8/5/2014,AAPL,8/5/2014,95.36,95.68,94.36,95.12,55933000,0,1,89.75587992,90.05707415,88.81464796,89.52998425,55933000,99.12845,99.66382971,1.24242619,0.376492785
8/4/2014,AAPL,8/4/2014,96.37,96.58,95.17,95.59,39958000,0,1,90.70652421,90.90418292,89.57704585,89.97236328,39958000,98.93745,99.47621978,1.327137067,1.176539953
8/1/2014,AAPL,8/1/2014,94.9,96.62,94.81,96.13,48511000,0,1,89.32291322,90.9418322,89.23820235,90.48062854,48511000,98.55195,99.31184373,1.703629852,-0.649450054
7/31/2014,AAPL,7/31/2014,97.16,97.45,95.33,95.6,56843000,0,1,91.45009746,91.72305473,89.72764297,89.9817756,56843000,98.23345,99.14751531,1.99541176,0.969468921
7/30/2014,AAPL,7/30/2014,98.44,98.7,97.67,98.15,33010000,0,1,92.65487437,92.89959468,91.93012576,92.3819171,33010000,97.90095,98.97439834,0.969468921,2.673098773
7/29/2014,AAPL,7/29/2014,99.33,99.44,98.25,98.38,43143000,0,1,93.49257082,93.59610633,92.4760403,92.59840045,43143000,97.70195,98.83630284,1.120066035,1.110653716
7/28/2014,AAPL,7/28/2014,97.82,99.24,97.55,99.02,55318000,0,1,92.07131055,93.40785994,91.81717792,93.20078891,55318000,97.5765,98.69210713,1.590682016,-0.527089899
7/25/2014,AAPL,7/25/2014,96.85,97.84,96.64,97.671,43469000,0,1,91.15831555,92.09013519,90.96065684,91.93106699,43469000,97.4505,98.58471545,1.129478355,-2.042473358
7/24/2014,AAPL,7/24/2014,97.035,97.32,96.42,97.03,45729000,0,1,91.33244346,91.60069457,90.7535858,91.3277373,45729000,97.26805,98.48994415,0.847108766,-0.598623528
7/23/2014,AAPL,7/23/2014,95.42,97.88,95.17,97.19,92918000,0,1,89.81235384,92.12778447,89.57704585,91.47833442,92918000,97.09055,98.3750795,2.550738618,-1.515383459
7/22/2014,AAPL,7/22/2014,94.68,94.89,94.12,94.72,55197000,0,1,89.11584219,89.3135009,88.58875229,89.15349147,55197000,96.92155,98.24742325,0.724748611,-2.362492225
7/21/2014,AAPL,7/21/2014,94.99,95,93.72,93.939,39079000,0,1,89.4076241,89.41703642,88.21225951,88.41838931,39079000,96.63105,98.0785635,1.204776912,0.25413263
7/18/2014,AAPL,7/18/2014,93.62,94.74,93.02,94.43,49988000,0,1,88.11813631,89.17231611,87.55339713,88.8805342,49988000,96.37,97.89921771,1.618918975,-0.300252996
7/17/2014,AAPL,7/17/2014,95.03,95.279,92.57,93.0899,57298000,0,1,89.44527338,89.67964014,87.12984275,87.61918925,57298000,96.1925,97.70387828,2.549797386,0.564739177
7/16/2014,AAPL,7/16/2014,96.97,97.1,94.74,94.78,53502000,0,1,91.27126338,91.39362354,89.17231611,89.20996539,53502000,95.971995,97.51226547,2.221307431,3.652074137
7/15/2014,AAPL,7/15/2014,96.8,96.85,95.03,95.32,45477900,0,1,91.11125395,91.15831555,89.44527338,89.71823065,45477900,95.848995,97.31186032,1.713042171,1.901288564
7/14/2014,AAPL,7/14/2014,95.86,96.89,95.65,96.45,42810000,0,1,90.22649591,91.19596483,90.02883719,90.78182276,42810000,95.816495,97.11188279,1.167127633,0.50826526
7/11/2014,AAPL,7/11/2014,95.36,95.89,94.8625,95.22,34018000,0,1,89.75587992,90.25473286,89.28761702,89.62410745,34018000,95.839495,96.91836117,0.967115841,-1.025942839
7/10/2014,AAPL,7/10/2014,93.76,95.55,93.52,95.035,39686000,0,1,88.24990879,89.934714,88.02401311,89.44997954,39686000,95.863495,96.72561245,1.910700883,-1.374198665
7/9/2014,AAPL,7/9/2014,95.44,95.95,94.76,95.39,36436000,0,1,89.83117848,90.31120678,89.19114075,89.78411688,36436000,95.891245,96.52694244,1.120066035,0.381198945
7/8/2014,AAPL,7/8/2014,96.27,96.8,93.92,95.35,65222000,0,1,90.61240101,91.11125395,88.4005059,89.74646761,65222000,95.912745,96.29494363,2.710748051,0.828284127
7/7/2014,AAPL,7/7/2014,94.14,95.99,94.1,95.968,56468000,0,1,88.60757693,90.34885606,88.56992765,90.32814896,56468000,95.924245,96.06190333,1.778928409,-1.138890674
7/3/2014,AAPL,7/3/2014,93.67,94.1,93.2,94.03,22891800,0,1,88.16519791,88.56992765,87.72281889,88.50404142,22891800,95.943145,95.8479799,0.847108766,-2.162951049
7/2/2014,AAPL,7/2/2014,93.865,94.06,93.09,93.48,28465000,0,1,88.34873814,88.53227837,87.61928337,87.98636384,28465000,95.838145,95.60607785,0.912995003,-0.155303274
7/1/2014,AAPL,7/1/2014,93.52,94.07,93.13,93.52,38223000,0,1,88.02401311,88.54169069,87.65693265,88.02401311,38223000,95.732145,95.37947162,0.884758045,0.037649278
6/30/2014,AAPL,6/30/2014,92.1,93.725,92.09,92.93,49589000,0,1,86.68746373,88.21696567,86.67805141,87.46868626,49589000,95.500645,95.15476189,1.538914258,-1.336549386
6/27/2014,AAPL,6/27/2014,90.82,92,90.77,91.98,64029000,0,1,85.48268682,86.59334053,85.43562522,86.57451589,64029000,95.228145,94.94007896,1.157715314,-1.98599944
6/26/2014,AAPL,6/26/2014,90.37,91.05,89.8,90.9,32629000,0,1,85.05913243,85.69917017,84.52263021,85.55798537,32629000,94.876145,94.70885429,1.176539953,-1.515383459
6/25/2014,AAPL,6/25/2014,90.21,90.7,89.65,90.36,36869000,0,1,84.90853532,85.36973898,84.38144542,85.04972011,36869000,94.537595,94.48152437,0.98829356,-0.649450054
6/24/2014,AAPL,6/24/2014,90.75,91.74,90.19,90.28,39036000,0,1,85.41680058,86.34862022,84.88971068,84.97442156,39036000,94.204095,94.2473068,1.458909542,0.367080465
6/23/2014,AAPL,6/23/2014,91.32,91.62,90.6,90.83,43694000,0,1,85.9533028,86.23567239,85.27561578,85.49209914,43694000,93.858595,94.02525629,0.960056602,0.978881241
6/20/2014,AAPL,6/20/2014,91.85,92.55,90.9,90.91,100898000,0,1,86.45215574,87.11101811,85.55798537,85.56739769,100898000,93.664095,93.82329763,1.553032738,0.960056602
6/19/2014,AAPL,6/19/2014,92.29,92.3,91.3389,91.86,35528000,0,1,86.8662978,86.87571012,85.97109208,86.46156806,35528000,93.512645,93.63681702,0.904618039,1.298900108
6/18/2014,AAPL,6/18/2014,92.27,92.29,91.35,92.18,33514000,0,1,86.84747316,86.8662978,85.98153976,86.76276228,33514000,93.384145,93.46754315,0.884758045,0.385905105
6/17/2014,AAPL,6/17/2014,92.31,92.7,91.8,92.08,29726000,0,1,86.88512244,87.25220291,86.40509414,86.66863909,29726000,93.33865,93.29957122,0.847108766,0.122360155
6/16/2014,AAPL,6/16/2014,91.51,92.75,91.45,92.2,35561000,0,1,86.13213687,87.2992645,86.07566295,86.78158692,35561000,93.20365,93.13360306,1.223601551,-0.536502219
6/13/2014,AAPL,6/13/2014,92.2,92.44,90.88,91.28,54525000,0,1,86.78158692,87.00748259,85.53916073,85.91565352,54525000,93.04765,92.97169672,1.468321861,0
6/12/2014,AAPL,6/12/2014,94.04,94.12,91.9,92.29,54749000,0,1,88.51345373,88.58875229,86.49921734,86.8662978,54749000,92.78915,92.80359042,2.089534956,2.597800216
6/11/2014,AAPL,6/11/2014,94.13,94.76,93.47,93.86,45681000,0,1,88.59816461,89.19114075,87.97695152,88.34403198,45681000,92.64265,92.63742325,1.214189231,1.731866811
6/10/2014,AAPL,6/10/2014,94.73,95.05,93.57,94.25,62777000,0,1,89.16290379,89.46409802,88.07107471,88.71111245,62777000,92.5839,92.49927622,1.393023304,0.818871807
6/9/2014,AAPL,6/9/2014,92.7,93.88,91.75,93.7,75414997,0,7,87.25220291,88.36285662,86.35803254,88.19343487,75414997,92.5269,92.37444832,2.00482408,-1.458909542
6/6/2014,AAPL,6/6/2014,649.9,651.26,644.47,645.57,12497800,0,1,87.38666461,87.56953254,86.65653753,86.80444541,87484600,92.4444,92.24103835,0.912995003,-0.806770253
6/5/2014,AAPL,6/5/2014,646.2,649.3699,642.61,647.35,10850200,0,1,86.88915629,87.31538646,86.40643876,87.04378726,75951400,119.9245,92.09941397,0.908947706,0.084710877
6/4/2014,AAPL,6/4/2014,637.44,647.89,636.11,644.82,11981500,0,1,85.71127172,87.11639658,85.53243765,86.70359913,83870500,147.5905,91.97560142,1.583958931,-1.332515535
6/3/2014,AAPL,6/3/2014,628.46,638.74,628.25,637.54,10453900,0,1,84.50380558,85.88607194,84.47556862,85.72471789,73177300,175.1575,91.84734647,1.410503326,-2.199793558
6/2/2014,AAPL,6/2/2014,633.96,634.83,622.5,628.65,13191100,0,1,85.24334497,85.36032666,83.70241379,84.5293533,92337700,202.3585,91.71299178,1.657912871,-0.481372918
5/30/2014,AAPL,5/30/2014,637.98,644.17,628.9,633,20143600,0,1,85.78388104,86.61619902,84.56296873,85.11426173,141005200,229.1445,91.58408827,2.053230295,1.254527744
5/29/2014,AAPL,5/29/2014,627.85,636.87,627.77,635.38,13445500,0,1,84.42178393,85.63462855,84.411027,85.4342806,94118500,256.1955,91.46595259,1.223601551,-0.692477801
5/28/2014,AAPL,5/28/2014,626.02,629.83,623.78,624.01,11267200,0,1,84.17571901,84.68801812,83.87452478,83.90545097,78870400,283.4195,91.37665138,0.813493339,-1.258561595
5/27/2014,AAPL,5/27/2014,615.88,625.86,615.63,625.63,12459500,0,1,82.81227728,84.15420513,82.77866185,84.12327894,87216500,310.102,91.29183148,1.375543282,-1.093173693
5/23/2014,AAPL,5/23/2014,607.25,614.7293,606.47,614.13,8293200,0,1,81.65187273,82.65755219,81.5469926,82.57696929,58052400,336.8695,91.22252725,1.110559592,-2.47140621
5/22/2014,AAPL,5/22/2014,606.6,609.85,604.1,607.27,7170000,0,1,81.56447262,82.00147317,81.22831835,81.65456196,50190000,363.0345,91.12565222,0.773154826,-1.012496668
5/21/2014,AAPL,5/21/2014,603.83,606.7,602.06,606.31,7030700,0,1,81.19201369,81.57791879,80.95401646,81.52547872,49214900,388.8525,91.00810755,0.623902329,-0.462548279
5/20/2014,AAPL,5/20/2014,604.51,606.4,600.73,604.71,8387000,0,1,81.28344765,81.53758028,80.77518239,81.31033999,58709000,414.575,90.87924536,0.762397889,-0.242031076
5/19/2014,AAPL,5/19/2014,597.85,607.33,597.33,604.59,11348400,0,1,80.38793267,81.66262967,80.31801258,81.29420458,79438800,440.2015,90.73952937,1.344617089,-0.922407323
5/16/2014,AAPL,5/16/2014,588.63,597.53,585.4,597.51,9866300,0,1,79.14819571,80.34490492,78.71388439,80.34221568,69064100,465.827,90.59690888,1.631020529,-2.146008874
5/15/2014,AAPL,5/15/2014,594.7,596.6,588.04,588.82,8244500,0,1,79.96437828,80.21985553,79.0688633,79.17374343,57711500,491.0925,90.44684951,1.150992228,-0.377837402
5/14/2014,AAPL,5/14/2014,592.43,597.4,591.74,593.87,5943000,0,1,79.6591502,80.3274249,79.56637162,79.85277506,41601000,515.9695,90.30449666,0.761053272,0.485406769
5/13/2014,AAPL,5/13/2014,592,594.54,590.7,593.76,5704900,0,1,79.60133167,79.94286441,79.42653145,79.83798428,39934300,541.0485,90.16070467,0.516332962,-0.251443396
5/12/2014,AAPL,5/12/2014,587.49,593.66,587.4,592.83,7614600,0,1,78.99490936,79.82453811,78.98280781,79.71293489,53302200,566.0435,90.01676478,0.841730298,-0.843074915
5/9/2014,AAPL,5/9/2014,584.54,586.25,580.33,585.5425,10414200,0,1,78.59824732,78.82817684,78.03216353,78.73304518,72899400,590.9725,89.86892583,0.796013317,-1.114687567
5/8/2014,AAPL,5/8/2014,588.25,594.41,586.4,587.99,8224900,3.29,1,79.09710026,79.92538439,78.8483461,79.06214022,57574300,615.564625,89.71809856,1.077038288,0.364055077
5/7/2014,AAPL,5/7/2014,595.25,597.29,587.73,592.33,10102300,0,1,79.59298296,79.86575857,78.58745716,79.20253943,70716100,612.685625,89.5557114,1.278301415,0.530842742
5/6/2014,AAPL,5/6/2014,601.8,604.4099,594.41,594.41,13377300,0,1,80.46880663,80.81778559,79.48066359,79.48066359,93641100,609.934625,89.40078207,1.337122,1.266267196
5/5/2014,AAPL,5/5/2014,590.14,601,590,600.96,10252400,0,1,78.90970678,80.3618358,78.89098689,80.35648726,71766800,607.414125,89.24258014,1.470848908,-0.570956803
5/2/2014,AAPL,5/2/2014,592.34,594.2,589.71,592.58,6839800,0,1,79.20387657,79.45258374,78.85220996,79.23596781,47878600,605.585125,89.12037877,0.600373782,-1.15261069
5/1/2014,AAPL,5/1/2014,592,594.8,586.36,591.48,8716000,0,1,79.15841396,79.53281187,78.40426961,79.08888292,61012000,603.781625,88.95027074,1.128542253,-0.077553852
4/30/2014,AAPL,4/30/2014,592.64,599.43,589.8,590.09,16308600,0,1,79.24399063,80.15190554,78.86424418,78.90302111,114160200,601.705625,88.77027322,1.287661362,0.155107703
4/29/2014,AAPL,4/29/2014,593.74,595.98,589.51,592.33,12049200,0,1,79.39107552,79.69059384,78.82546726,79.20253943,84344400,599.441125,88.60336253,0.865126585,0.48805441
4/28/2014,AAPL,4/28/2014,572.8,595.75,572.55,594.09,23910200,0,1,76.59111405,79.65983973,76.55768567,79.43787526,167371400,597.857125,88.44039293,3.102154061,-2.61142538
4/25/2014,AAPL,4/25/2014,564.53,571.99,563.96,571.94,13938400,0,1,75.4853031,76.48280609,75.40908638,76.47612041,97568800,596.280125,88.27192561,1.073719703,-3.952572157
4/24/2014,AAPL,4/24/2014,568.21,570,560.73,567.77,27139700,0,1,75.97736892,76.21671615,74.97719166,75.91853496,189977900,594.170625,88.07582715,1.239524489,-0.498751493
4/23/2014,AAPL,4/23/2014,529.06,531.13,524.45,524.75,14105000,0,1,70.74248394,71.01927096,70.12606453,70.16617859,98735000,592.195625,87.88096343,0.893206428,-5.176051021
4/22/2014,AAPL,4/22/2014,528.31,531.826,526.501,531.699,7234400,0,1,70.64219878,71.11233558,70.400311,71.09535396,50640800,588.117625,87.6212926,0.712024585,0.476020192
4/21/2014,AAPL,4/21/2014,525.34,532.14,523.96,531.17,6519600,0,1,70.24506958,71.15432163,70.0605449,71.0246195,45637200,584.467075,87.37062975,1.093776733,-0.850284382
4/17/2014,AAPL,4/17/2014,520,527.76,519.2,524.94,10154800,0,1,69.53103929,70.56865634,69.42406846,70.19158416,71083600,580.796075,87.12143516,1.144587878,-1.493580209
4/16/2014,AAPL,4/16/2014,518.05,521.09,514.1354,519.01,7670200,0,1,69.27029789,69.67678705,68.74686288,69.39866289,53691400,577.167575,86.86797765,0.929924165,-0.921286271
4/15/2014,AAPL,4/15/2014,520.27,521.64,511.33,517.9599,9517500,0,1,69.56714195,69.75032949,68.37174292,69.2582503,66622500,573.677075,86.63506294,1.378586567,0.168479057
4/14/2014,AAPL,4/14/2014,521.9,522.16,517.21,521.68,7345500,0,1,69.78509501,69.81986053,69.15797852,69.75567803,51418500,569.88157,86.39724422,0.661882009,0.526844708
4/11/2014,AAPL,4/11/2014,519,522.83,517.14,519.61,9704200,0,1,69.39732575,69.9094486,69.14861858,69.47889101,67929400,566.27757,86.15862971,0.760830026,-0.358352279
4/10/2014,AAPL,4/10/2014,530.68,532.24,523.17,523.48,8559000,0,1,70.95909987,71.16769299,69.9549112,69.9963624,59913000,562.61657,85.92528759,1.212781781,1.480208856
4/9/2014,AAPL,4/9/2014,522.64,530.49,522.02,530.32,7363200,0,1,69.88404303,70.9336943,69.80114064,70.91096299,51542400,559.513445,85.68936369,1.132553659,-0.112319371
4/8/2014,AAPL,4/8/2014,525.19,526.12,518.7001,523.44,8710300,0,1,70.22501255,70.34936614,69.35722506,69.99101386,60972100,556.629945,85.42134394,0.992141074,-0.685950445
4/7/2014,AAPL,4/7/2014,528.02,530.9,521.89,523.47,10351800,0,1,70.60342186,70.98851685,69.78375788,69.99502527,72462600,553.185445,85.15169201,1.204758969,0.612408
4/4/2014,AAPL,4/4/2014,539.81,540,530.58,531.82,9830400,0,1,72.17990446,72.20531003,70.94572851,71.1115333,68812800,549.638445,84.88444498,1.259581519,2.184879196
4/3/2014,AAPL,4/3/2014,541.39,542.5,537.64,538.79,5798000,0,1,72.39117185,72.53959388,71.88974609,72.04351665,40586000,546.181445,84.62949813,0.64984779,1.27963855
4/2/2014,AAPL,4/2/2014,542.38,543.48,540.26,542.55,6443600,0,1,72.52354825,72.67063314,72.24007555,72.54627955,45105200,543.491945,84.39560991,0.430557589,0.480031598
4/1/2014,AAPL,4/1/2014,537.76,541.87,536.77,541.65,7170000,0,1,71.90579171,72.45535435,71.77341531,72.42593737,50190000,541.045445,84.16059141,0.681939039,-0.640487843
3/31/2014,AAPL,3/31/2014,539.23,540.81,535.93,536.74,6023900,0,1,72.10235061,72.313618,71.66109594,71.7694039,42167300,538.623445,83.9264505,0.652522061,-0.32358676
3/28/2014,AAPL,3/28/2014,538.32,538.9399,534.25,536.86,7163000,0,1,71.98067129,72.06356031,71.4364572,71.78544953,50141000,535.843945,83.69274403,0.627103118,0.211267389
3/27/2014,AAPL,3/27/2014,540.015,541.5,535.1201,537.46,7929700,0,1,72.20731574,72.40588034,71.55280134,71.86567765,55507900,532.982445,83.4592926,0.853078995,0.42186621
3/26/2014,AAPL,3/26/2014,546.52,549,538.86,539.78,10706000,0,1,73.0771223,73.40873187,72.0528766,72.17589306,74942000,531.258445,83.22702182,1.355855266,1.211444646
3/25/2014,AAPL,3/25/2014,541.5,545.75,539.59,544.99,10081900,0,1,72.40588034,72.97416287,72.15048748,72.87254058,70573300,529.858945,83.01081221,0.823675389,0.229987284
3/24/2014,AAPL,3/24/2014,538.42,540.5,535.06,539.19,12703600,0,1,71.99404265,72.2721668,71.54476516,72.09700207,88925200,530.870945,82.81273087,0.727401642,-0.878497939
3/21/2014,AAPL,3/21/2014,531.93,533.75,526.33,532.87,13358800,0,1,71.12624179,71.36960043,70.37744598,71.25193251,93511600,531.245495,82.61143454,0.992154445,-0.970760279
3/20/2014,AAPL,3/20/2014,529.89,532.67,527.35,528.7,7442800,0,1,70.85346617,71.22518981,70.51383379,70.69434706,52099600,531.330495,82.40414688,0.711356017,-0.398466341
3/19/2014,AAPL,3/19/2014,532.26,536.24,529,531.26,8027000,0,1,71.17036726,71.70254713,70.73446113,71.03665372,56189000,531.518495,82.20329648,0.968086009,0.476020192
3/18/2014,AAPL,3/18/2014,525.9,531.97,525.2001,531.4,7487400,0,1,70.31994916,71.13159033,70.22636306,71.05537361,52411800,532.130995,82.00567997,0.905227275,-0.716704559
3/17/2014,AAPL,3/17/2014,527.7,529.97,525.85,526.74,7126600,0,1,70.56063353,70.86416326,70.31326348,70.43226853,49886200,532.803,81.82007458,0.550899773,-0.494740087
3/14/2014,AAPL,3/14/2014,528.79,530.89,523,524.69,8471400,0,1,70.70638128,70.98717971,69.9321799,70.15815578,59299800,533.056,81.63069752,1.054999808,0.274112751
3/13/2014,AAPL,3/13/2014,537.44,539.66,529.16,530.65,9205100,0,1,71.86300338,72.15984743,70.75585529,70.95508846,64435700,533.31,81.4384852,1.40399214,1.704847598
3/12/2014,AAPL,3/12/2014,534.51,537.35,532,536.61,7118800,0,1,71.47122271,71.85096916,71.13560174,71.75202114,49831600,533.6685,81.25273624,0.715367423,0.516134253
3/11/2014,AAPL,3/11/2014,535.45,538.74,532.59,536.09,9972300,0,1,71.59691344,72.03683098,71.21449272,71.6824901,69806100,533.983,81.07053282,0.822338253,-0.155107703
3/10/2014,AAPL,3/10/2014,528.36,533.33,528.3391,530.92,6378000,0,1,70.64888446,71.31344074,70.64608985,70.99119112,44646000,534.6155,80.88255144,0.667350892,-1.033605642
3/7/2014,AAPL,3/7/2014,531.09,531.98,526.05,530.44,7883200,0,1,71.01392242,71.13292747,70.34000619,70.92700862,55182400,534.988,80.69264559,0.792921275,0.022731301
3/6/2014,AAPL,3/6/2014,532.79,534.4399,528.1,530.75,6624600,0,1,71.24123543,71.4618494,70.61411894,70.96845982,46372200,534.919,80.47809651,0.847730454,0.314226812
3/5/2014,AAPL,3/5/2014,530.92,534.75,529.13,532.36,7145100,0,1,70.99119112,71.50331396,70.75184389,71.18373861,50015700,534.517,80.2617971,0.751470078,0.022731301
3/4/2014,AAPL,3/4/2014,531,532.64,527.77,531.24,9255000,0,1,71.0018882,71.2211784,70.56999347,71.03397945,64785000,534.0075,80.0416266,0.651184926,-0.18185041
3/3/2014,AAPL,3/3/2014,523.42,530.65,522.81,527.76,8527900,0,1,69.98833959,70.95508846,69.90677433,70.56865634,59695300,533.487,79.83265572,1.048314131,-1.04563986
2/28/2014,AAPL,2/28/2014,529.08,532.75,522.12,526.24,13284600,0,1,70.74515821,71.23588689,69.81451199,70.36541176,92992200,533.038,79.62506491,1.421374899,0.176501869
2/27/2014,AAPL,2/27/2014,517.14,528.78,516.05,527.67,10781500,0,1,69.14861858,70.70504415,69.00287082,70.55662212,75470500,532.507,79.41393569,1.702173327,-1.216793188
2/26/2014,AAPL,2/26/2014,523.61,525,515.6,517.35,9864900,0,1,70.01374516,70.19960698,68.94269973,69.17669842,69054300,532.0175,79.22796699,1.256907249,-0.542876961
2/25/2014,AAPL,2/25/2014,529.38,529.565,521,522.06,8284000,0,1,70.78527227,70.81000927,69.66475283,69.80648918,57988000,530.896,79.03555009,1.145256445,1.608573851
2/24/2014,AAPL,2/24/2014,523.15,529.9199,522.42,527.55,10318200,0,1,69.95223693,70.85746421,69.85462605,70.5405765,72227400,529.7495,78.84480964,1.002838157,0.145747755
2/21/2014,AAPL,2/21/2014,532.7927,534.57,524.6,525.25,9956600,0,1,71.24159646,71.47924553,70.14612156,70.23303536,69696200,529.1675,78.67402351,1.333123965,0.701019961
2/20/2014,AAPL,2/20/2014,532.99,537,529,531.15,10923500,0,1,71.26797814,71.80416942,70.73446113,71.02194523,76464500,528.7865,78.48425421,1.069708297,1.034942777
2/19/2014,AAPL,2/19/2014,544.75,546.89,534.35,537.37,11206000,0,1,72.84044933,73.1265963,71.44982855,71.85364343,78442000,528.909,78.29729135,1.676767755,1.818504105
2/18/2014,AAPL,2/18/2014,546,551.19,545.61,545.99,9294700,0,1,73.00759126,73.70156451,72.95544298,73.00625412,65062900,529.2145,78.10800956,0.746121537,1.153947825
2/14/2014,AAPL,2/14/2014,542.47,545.9799,541.21,543.99,9747300,0,1,72.53558247,73.00490361,72.36710341,72.73882705,68231100,529.944,77.94183103,0.637800201,-0.470671651
2/13/2014,AAPL,2/13/2014,534.66,544.85,534.2,544.43,10978500,0,1,71.49127975,72.85382069,71.42977152,72.797661,76849500,530.8065,77.7747195,1.42404917,-1.247547301
2/12/2014,AAPL,2/12/2014,536.95,539.56,533.24,535.92,11003600,0,1,71.79748375,72.14647608,71.30140652,71.6597588,77025200,531.7935,77.60485494,0.845069554,-1.000177258
